node_id,node_x,node_y,from_segment_id,to_segment_id,from_original_edge_id,to_original_edge_id,from_fclass,to_fclass,from_name,to_name,from_ref,to_ref,from_bridge,to_bridge,from_tunnel,to_tunnel,from_layer,to_layer,turn_angle_deg,same_nonempty_name_or_ref,review_decision,formal_graph_repaired
156851,664496.612,3544530.449,779278362_000008,1318010754_000001,779278362,1318010754,cycleway,footway,,,,,False,False,False,False,1.0,0.0,109.3618540283379,False,suspicious_grade_jump,False
156851,664496.612,3544530.449,779278362_000009,1318010754_000001,779278362,1318010754,cycleway,footway,,,,,False,False,False,False,1.0,0.0,73.47794869277728,False,suspicious_grade_jump,False
156881,664329.766,3543653.947,779278364_000005,779278369_000001,779278364,779278369,tertiary,residential,怡康街,,,,False,True,False,False,0.0,1.0,92.88558142353064,False,suspicious_grade_jump,False
156881,664329.766,3543653.947,779278364_000006,779278369_000001,779278364,779278369,tertiary,residential,怡康街,,,,False,True,False,False,0.0,1.0,86.48718280220858,False,suspicious_grade_jump,False
156968,664023.02,3544747.028,779278373_000001,1306110257_000001,779278373,1306110257,tertiary,service,云锦路,,,,False,False,False,False,0.0,1.0,77.6343314930591,False,suspicious_grade_jump,False
158340,688942.868,3557051.62,783543192_000012,1408472431_000001,783543192,1408472431,service,service,,,,,False,True,False,False,0.0,1.0,118.89546741895441,False,suspicious_grade_jump,False
158340,688942.868,3557051.62,783543192_000013,1408472431_000001,783543192,1408472431,service,service,,,,,False,True,False,False,0.0,1.0,61.104873728262774,False,suspicious_grade_jump,False
159631,673235.314,3547686.071,803406601_000001,1093710271_000005,803406601,1093710271,footway,footway,,孙权路,,,True,False,False,False,1.0,0.0,88.29688106758519,False,suspicious_grade_jump,False
159631,673235.314,3547686.071,803406601_000001,1093710271_000006,803406601,1093710271,footway,footway,,孙权路,,,True,False,False,False,1.0,0.0,91.6913134354507,False,suspicious_grade_jump,False
159645,673296.144,3547732.475,803406617_000006,803406618_000001,803406617,803406618,footway,footway,,,,,False,True,False,False,0.0,1.0,96.77600417916561,False,suspicious_grade_jump,False
159914,668780.448,3549904.925,803760111_000011,1226671818_000001,803760111,1226671818,footway,footway,,莲桥,,,False,True,False,False,0.0,1.0,94.23576628320231,False,suspicious_grade_jump,False
159914,668780.448,3549904.925,803760111_000012,1226671818_000001,803760111,1226671818,footway,footway,,莲桥,,,False,True,False,False,0.0,1.0,88.66089057204411,False,suspicious_grade_jump,False
160598,667142.104,3542868.188,810034055_000001,1065099903_000011,810034055,1065099903,footway,primary,,应天大街,,,True,False,False,False,0.0,0.0,115.45335198479106,False,suspicious_grade_jump,False
160598,667142.104,3542868.188,810034055_000001,1065099903_000012,810034055,1065099903,footway,primary,,应天大街,,,True,False,False,False,0.0,0.0,64.62666757135648,False,suspicious_grade_jump,False
160602,662045.708,3538086.16,810175264_000001,897178059_000002,810175264,897178059,footway,footway,油坊桥换乘通道,,,,False,False,True,True,0.0,-1.0,88.55289810731172,False,suspicious_grade_jump,False
160602,662045.708,3538086.16,810175264_000002,897178059_000002,810175264,897178059,footway,footway,油坊桥换乘通道,,,,False,False,True,True,0.0,-1.0,91.3866490030151,False,suspicious_grade_jump,False
160603,662051.343,3538079.562,810175264_000002,897178058_000001,810175264,897178058,footway,footway,油坊桥换乘通道,,,,False,False,True,True,0.0,-1.0,91.8380271123521,False,suspicious_grade_jump,False
160603,662051.343,3538079.562,810175264_000003,897178058_000001,810175264,897178058,footway,footway,油坊桥换乘通道,,,,False,False,True,True,0.0,-1.0,88.16485902571179,False,suspicious_grade_jump,False
160615,667981.839,3546276.25,813074995_000001,813074996_000001,813074995,813074996,footway,footway,,,,,False,False,True,False,-1.0,0.0,104.95048547687267,False,suspicious_grade_jump,False
160620,667943.305,3546236.912,813074999_000002,813075000_000001,813074999,813075000,footway,footway,,,,,False,False,True,False,-1.0,0.0,88.81268367601844,False,suspicious_grade_jump,False
161974,661467.053,3541584.84,833458071_000002,1080469134_000001,833458071,1080469134,tertiary,footway,白龙江西街,,,,False,False,False,False,0.0,-1.0,88.15313315945089,False,suspicious_grade_jump,False
161974,661467.053,3541584.84,833458071_000003,1080469134_000001,833458071,1080469134,tertiary,footway,白龙江西街,,,,False,False,False,False,0.0,-1.0,91.85133803366946,False,suspicious_grade_jump,False
162231,672998.535,3546868.806,835702613_000002,859643824_000001,835702613,859643824,footway,footway,景区路09,,,,True,False,False,False,1.0,0.0,102.96191306928701,False,suspicious_grade_jump,False
164668,672653.864,3540107.284,836212092_000005,1268939553_000001,836212092,1268939553,residential,service,佳景路,,,,False,False,False,False,0.0,-1.0,82.08614415265747,False,suspicious_grade_jump,False
164668,672653.864,3540107.284,836212092_000006,1268939553_000001,836212092,1268939553,residential,service,佳景路,,,,False,False,False,False,0.0,-1.0,97.91556394182632,False,suspicious_grade_jump,False
164986,657400.258,3540319.0,838887749_000001,838887750_000001,838887749,838887750,path,path,,,,,False,True,False,False,0.0,1.0,45.41692975878255,False,suspicious_grade_jump,False
165021,679617.403,3533064.782,838950388_000004,1441889351_000007,838950388,1441889351,residential,footway,,,,,False,False,False,False,0.0,-1.0,101.52994134749419,False,suspicious_grade_jump,False
165235,658456.969,3559274.996,842561516_000001,842561517_000001,842561516,842561517,footway,footway,,,,,False,True,False,False,0.0,1.0,90.94318877563947,False,suspicious_grade_jump,False
165238,658427.586,3559245.261,842561517_000001,842561518_000002,842561517,842561518,footway,footway,,,,,True,False,False,False,1.0,0.0,87.66024800201113,False,suspicious_grade_jump,False
167048,652808.694,3551340.894,842768374_000005,1234601460_000001,842768374,1234601460,service,footway,,,,,False,True,False,False,0.0,1.0,70.85151573788649,False,suspicious_grade_jump,False
167048,652808.694,3551340.894,842768374_000006,1234601460_000001,842768374,1234601460,service,footway,,,,,False,True,False,False,0.0,1.0,104.19166650840495,False,suspicious_grade_jump,False
169769,680287.889,3557559.397,851048653_000001,876594649_000010,851048653,876594649,living_street,track,,,,,True,False,False,False,1.0,0.0,91.64948866356772,False,suspicious_grade_jump,False
170058,684068.422,3552866.962,852008628_000002,1411880019_000001,852008628,1411880019,residential,service,,,,,True,False,False,False,1.0,0.0,92.21832138162505,False,suspicious_grade_jump,False
170447,685249.549,3549616.041,852008665_000061,917051749_000001,852008665,917051749,unclassified,unclassified,,,,,False,True,False,False,0.0,1.0,91.7827233114712,False,suspicious_grade_jump,False
170447,685249.549,3549616.041,852008665_000062,917051749_000001,852008665,917051749,unclassified,unclassified,,,,,False,True,False,False,0.0,1.0,88.2181542718322,False,suspicious_grade_jump,False
170860,667618.556,3547389.927,854857376_000014,854857377_000001,854857376,854857377,footway,service,,,,,False,False,False,False,0.0,-1.0,55.19962154668102,False,suspicious_grade_jump,False
170860,667618.556,3547389.927,854857376_000015,854857377_000001,854857376,854857377,footway,service,,,,,False,False,False,False,0.0,-1.0,120.28733751077259,False,suspicious_grade_jump,False
171163,663050.705,3550463.801,854927667_000003,854927668_000006,854927667,854927668,service,footway,,,,,False,False,False,False,-1.0,0.0,75.7703236451479,False,suspicious_grade_jump,False
171163,663050.705,3550463.801,854927667_000004,854927668_000006,854927667,854927668,service,footway,,,,,False,False,False,False,-1.0,0.0,104.24196028489898,False,suspicious_grade_jump,False
171166,663023.51,3550525.843,854927667_000007,854927670_000004,854927667,854927670,service,service,,,,,False,False,False,False,-1.0,0.0,132.6522794840071,False,suspicious_grade_jump,False
171167,662991.968,3550553.982,854927667_000007,854927668_000001,854927667,854927668,service,footway,,,,,False,False,False,False,-1.0,0.0,131.74137856186675,False,suspicious_grade_jump,False
171169,662979.862,3550597.137,854927667_000009,854927669_000001,854927667,854927669,service,footway,,,,,False,False,False,False,-1.0,0.0,82.69904574718828,False,suspicious_grade_jump,False
171169,662979.862,3550597.137,854927667_000009,854927671_000001,854927667,854927671,service,footway,,,,,False,False,False,False,-1.0,0.0,88.9822255410445,False,suspicious_grade_jump,False
171169,662979.862,3550597.137,854927667_000010,854927669_000001,854927667,854927669,service,footway,,,,,False,False,False,False,-1.0,0.0,97.35504017826753,False,suspicious_grade_jump,False
171169,662979.862,3550597.137,854927667_000010,854927671_000001,854927667,854927671,service,footway,,,,,False,False,False,False,-1.0,0.0,90.9636885334997,False,suspicious_grade_jump,False
171228,664239.051,3549407.866,854927684_000004,854927689_000001,854927684,854927689,footway,footway,,,,,True,False,False,False,1.0,0.0,86.9903840182493,False,suspicious_grade_jump,False
171235,664057.492,3549242.113,854927687_000001,854927688_000001,854927687,854927688,footway,footway,,,,,True,False,False,True,1.0,-1.0,87.33613042592363,False,suspicious_grade_jump,False
171235,664057.492,3549242.113,854927687_000002,854927688_000001,854927687,854927688,footway,footway,,,,,True,False,False,True,1.0,-1.0,92.66462151816991,False,suspicious_grade_jump,False
171259,664305.488,3549329.582,854927690_000003,854927692_000002,854927690,854927692,footway,footway,,,,,False,True,False,False,0.0,1.0,85.62735012029633,False,suspicious_grade_jump,False
171259,664305.488,3549329.582,854927690_000004,854927692_000002,854927690,854927692,footway,footway,,,,,False,True,False,False,0.0,1.0,94.39441103891743,False,suspicious_grade_jump,False
171348,664840.512,3547696.913,854927693_000048,854927697_000001,854927693,854927697,footway,footway,,,,,False,True,False,False,0.0,1.0,74.3371088346774,False,suspicious_grade_jump,False
171348,664840.512,3547696.913,854927697_000001,1475014130_000001,854927697,1475014130,footway,footway,,,,,True,False,False,False,1.0,0.0,99.91129788112508,False,suspicious_grade_jump,False
171349,664764.551,3547619.2,854927694_000001,854927697_000003,854927694,854927697,footway,footway,,,,,False,True,False,False,0.0,1.0,72.04492787574694,False,suspicious_grade_jump,False
171349,664764.551,3547619.2,854927697_000003,854927700_000001,854927697,854927700,footway,footway,,,,,True,False,False,False,1.0,0.0,117.91128672879107,False,suspicious_grade_jump,False
171369,664849.576,3547689.541,854927698_000001,1475014130_000001,854927698,1475014130,footway,footway,,,,,True,False,False,False,1.0,0.0,101.17360810491358,False,suspicious_grade_jump,False
171369,664849.576,3547689.541,854927698_000001,1475014130_000002,854927698,1475014130,footway,footway,,,,,True,False,False,False,1.0,0.0,78.82805670052481,False,suspicious_grade_jump,False
171370,664781.104,3547608.888,854927699_000001,854927700_000001,854927699,854927700,footway,footway,,,,,True,False,False,False,1.0,0.0,92.72712755751235,False,suspicious_grade_jump,False
171370,664781.104,3547608.888,854927699_000001,854927704_000001,854927699,854927704,footway,footway,,,,,True,False,False,False,1.0,0.0,76.45894747168344,False,suspicious_grade_jump,False
171652,665368.998,3550688.747,855459412_000003,855459414_000002,855459412,855459414,footway,service,,,,,True,False,False,False,1.0,-1.0,86.83238179634836,False,suspicious_grade_jump,False
171652,665368.998,3550688.747,855459412_000003,855459414_000003,855459412,855459414,footway,service,,,,,True,False,False,False,1.0,-1.0,91.58346298279531,False,suspicious_grade_jump,False
171656,665390.94,3550620.791,855459414_000004,855459416_000003,855459414,855459416,service,service,,,,,False,False,False,False,-1.0,0.0,90.91818546943458,False,suspicious_grade_jump,False
171656,665390.94,3550620.791,855459414_000004,1277839758_000001,855459414,1277839758,service,service,,,,,False,False,False,False,-1.0,0.0,88.97694510145254,False,suspicious_grade_jump,False
171999,663982.251,3545760.688,858091416_000001,858091417_000001,858091416,858091417,footway,steps,,,,,False,False,True,False,-1.0,0.0,89.96478923048303,False,suspicious_grade_jump,False
171999,663982.251,3545760.688,858091416_000001,858091418_000001,858091416,858091418,footway,steps,,,,,False,False,True,False,-1.0,0.0,90.05401517383905,False,suspicious_grade_jump,False
172001,663973.708,3545833.175,858091416_000002,858091419_000001,858091416,858091419,footway,steps,,,,,False,False,True,False,-1.0,0.0,89.93758443623052,False,suspicious_grade_jump,False
172001,663973.708,3545833.175,858091416_000002,858091420_000001,858091416,858091420,footway,steps,,,,,False,False,True,False,-1.0,0.0,90.04779679226456,False,suspicious_grade_jump,False
172063,676960.704,3535513.255,858428615_000001,861110939_000001,858428615,861110939,steps,footway,,,,,False,True,False,False,0.0,1.0,90.0572691988665,False,suspicious_grade_jump,False
172063,676960.704,3535513.255,861110939_000001,1524378313_000001,861110939,1524378313,footway,steps,,,,,True,False,False,False,1.0,0.0,89.96411111571238,False,suspicious_grade_jump,False
172115,672032.61,3546369.156,859591122_000001,859591123_000001,859591122,859591123,footway,steps,,,,,False,False,False,False,1.0,0.0,84.36187330793034,False,suspicious_grade_jump,False
172506,663785.517,3548472.207,860356116_000001,1525770503_000001,860356116,1525770503,footway,footway,,,,,False,False,True,False,-1.0,0.0,95.01597452274574,False,suspicious_grade_jump,False
172510,663842.266,3548397.512,860356117_000003,1525770502_000001,860356117,1525770502,footway,footway,,,,,False,False,True,False,-1.0,0.0,92.34168369279062,False,suspicious_grade_jump,False
172513,663664.619,3548382.291,860356118_000002,1525770505_000001,860356118,1525770505,footway,footway,,,,,False,False,True,False,-1.0,0.0,89.87163843475864,False,suspicious_grade_jump,False
172516,663624.797,3548427.429,860356119_000002,1525770504_000001,860356119,1525770504,footway,footway,,,,,False,False,True,False,-1.0,0.0,87.93861216443969,False,suspicious_grade_jump,False
172554,667901.246,3548641.874,860356137_000001,860356138_000001,860356137,860356138,footway,footway,,,,,False,False,True,True,0.0,-1.0,89.90490378981382,False,suspicious_grade_jump,False
172554,667901.246,3548641.874,860356137_000002,860356138_000001,860356137,860356138,footway,footway,,,,,False,False,True,True,0.0,-1.0,90.09287348202486,False,suspicious_grade_jump,False
172556,667949.861,3548660.297,860356137_000003,916927128_000005,860356137,916927128,footway,footway,,,,,False,False,True,False,0.0,0.0,155.8056559650786,False,suspicious_grade_jump,False
172602,675366.27,3552591.654,860371941_000001,943670750_000001,860371941,943670750,footway,footway,,,,,False,False,True,False,-1.0,0.0,89.64039147164173,False,suspicious_grade_jump,False
172605,675449.385,3552573.047,860371942_000002,943670747_000002,860371942,943670747,footway,footway,,,,,False,False,True,False,-1.0,0.0,93.42805227204693,False,suspicious_grade_jump,False
172625,681857.631,3550978.974,860371956_000004,1149495398_000001,860371956,1149495398,footway,footway,,,,,False,False,True,False,-1.0,0.0,91.79160453717118,False,suspicious_grade_jump,False
172633,681968.205,3550976.791,860371958_000003,1149495402_000002,860371958,1149495402,footway,footway,,,,,False,False,True,False,-1.0,0.0,89.73343545520878,False,suspicious_grade_jump,False
172638,683022.824,3550971.379,860371962_000001,931420966_000001,860371962,931420966,footway,footway,,,,,False,False,True,False,-1.0,0.0,83.5223859820838,False,suspicious_grade_jump,False
172677,687853.721,3553420.442,860371980_000001,1149492011_000001,860371980,1149492011,footway,footway,,,,,False,False,True,False,-1.0,0.0,85.20240506679141,False,suspicious_grade_jump,False
172688,668591.152,3546622.438,860586797_000001,860586798_000001,860586797,860586798,steps,footway,,,,,False,False,True,True,0.0,-1.0,91.0939178693038,False,suspicious_grade_jump,False
172692,667982.752,3546721.793,860727739_000002,SNAP_SP0000520_000001,860727739,SNAP_SP0000520,footway,topology_connector,,,,,False,False,True,False,-1.0,0.0,179.95470848593897,False,suspicious_grade_jump,False
172692,667982.752,3546721.793,860727739_000003,SNAP_SP0000521_000001,860727739,SNAP_SP0000521,footway,topology_connector,,,,,False,False,True,False,-1.0,0.0,179.99999914622634,False,suspicious_grade_jump,False
172692,667982.752,3546721.793,1523976191_000001,SNAP_SP0000520_000001,1523976191,SNAP_SP0000520,steps,topology_connector,,,,,False,False,True,False,-1.0,0.0,89.90326948458573,False,suspicious_grade_jump,False
172692,667982.752,3546721.793,1523976191_000001,SNAP_SP0000521_000001,1523976191,SNAP_SP0000521,steps,topology_connector,,,,,False,False,True,False,-1.0,0.0,90.4752881553739,False,suspicious_grade_jump,False
172693,667982.754,3546719.93,860727739_000003,SNAP_SP0000521_000001,860727739,SNAP_SP0000521,footway,topology_connector,,,,,False,False,True,False,-1.0,0.0,179.99999914622634,False,suspicious_grade_jump,False
172693,667982.754,3546719.93,1523976190_000001,SNAP_SP0000521_000001,1523976190,SNAP_SP0000521,steps,topology_connector,,,,,False,False,True,False,-1.0,0.0,90.15902570922422,False,suspicious_grade_jump,False
172709,667933.233,3546601.131,860727742_000001,1523976172_000001,860727742,1523976172,footway,footway,,,,,False,False,True,False,-1.0,0.0,89.60294562381937,False,suspicious_grade_jump,False
172768,667934.836,3546414.984,860727751_000001,1511458434_000001,860727751,1511458434,footway,footway,,,,,False,False,True,False,-1.0,0.0,90.46501511956626,False,suspicious_grade_jump,False
172770,667937.099,3546345.844,860727752_000001,1511458430_000001,860727752,1511458430,footway,steps,,,,,False,False,True,False,-1.0,0.0,89.54231844165666,False,suspicious_grade_jump,False
172799,667706.843,3546645.111,860727763_000001,1353846226_000010,860727763,1353846226,footway,footway,,,,,False,False,True,False,-1.0,0.0,93.12979203591625,False,suspicious_grade_jump,False
172808,668099.383,3546665.251,860727766_000001,1353846217_000003,860727766,1353846217,footway,footway,,,,,False,False,True,True,-1.0,0.0,88.32914195523173,False,suspicious_grade_jump,False
172808,668099.383,3546665.251,860727766_000002,1353846217_000003,860727766,1353846217,footway,footway,,,,,False,False,True,True,-1.0,0.0,91.3451626401675,False,suspicious_grade_jump,False
172915,667734.075,3544557.655,861110898_000003,1444119528_000003,861110898,1444119528,footway,footway,,,,,False,False,True,True,0.0,-1.0,89.94098243583535,False,suspicious_grade_jump,False
172915,667734.075,3544557.655,861110898_000003,1444119528_000004,861110898,1444119528,footway,footway,,,,,False,False,True,True,0.0,-1.0,89.7970035397213,False,suspicious_grade_jump,False
172919,667728.835,3544529.867,861110899_000003,1444119528_000001,861110899,1444119528,footway,footway,,,,,False,False,True,True,0.0,-1.0,90.67435868673374,False,suspicious_grade_jump,False
172923,665941.981,3540933.374,861110902_000001,962085181_000001,861110902,962085181,footway,footway,,,,,False,False,True,False,-1.0,0.0,95.81251186308454,False,suspicious_grade_jump,False
172946,667220.679,3539538.807,861110911_000001,962085175_000001,861110911,962085175,footway,footway,,,,,False,False,True,False,-1.0,0.0,97.77409441446667,False,suspicious_grade_jump,False
173119,662064.135,3538143.827,863035749_000001,897178057_000005,863035749,897178057,footway,footway,,,,,False,False,True,False,-1.0,0.0,121.2180033144642,False,suspicious_grade_jump,False
173140,662255.032,3541500.422,863035762_000001,931647225_000002,863035762,931647225,footway,footway,,,,,False,False,True,False,-1.0,0.0,119.42232342629143,False,suspicious_grade_jump,False
173140,662255.032,3541500.422,863035762_000001,931647225_000003,863035762,931647225,footway,footway,,,,,False,False,True,False,-1.0,0.0,87.17288698428634,False,suspicious_grade_jump,False
173144,662266.129,3541493.745,863035764_000001,931647225_000003,863035764,931647225,footway,footway,,,,,False,False,True,False,-1.0,0.0,94.61947650463121,False,suspicious_grade_jump,False
173150,662211.553,3541408.179,863035765_000001,931647227_000003,863035765,931647227,footway,footway,,,,,False,False,True,False,-1.0,0.0,168.78350271895988,False,suspicious_grade_jump,False
173155,662042.817,3541408.516,863035767_000001,931647229_000011,863035767,931647229,footway,footway,,,,,False,False,True,False,-1.0,0.0,85.85066778749226,False,suspicious_grade_jump,False
173159,662057.762,3541520.743,863035769_000001,931647229_000001,863035769,931647229,footway,footway,,,,,False,False,True,False,-1.0,0.0,98.57694994560386,False,suspicious_grade_jump,False
173162,662090.466,3541584.582,863035770_000001,931647231_000005,863035770,931647231,footway,footway,,,,,False,False,True,False,-1.0,0.0,88.49130861089252,False,suspicious_grade_jump,False
173281,671234.823,3546463.219,863066503_000001,1160874498_000014,863066503,1160874498,footway,primary,,中山东路,,,False,False,True,False,-1.0,0.0,91.07448288634914,False,suspicious_grade_jump,False
173281,671234.823,3546463.219,863066503_000001,1160874498_000015,863066503,1160874498,footway,primary,,中山东路,,,False,False,True,False,-1.0,0.0,88.9398821462985,False,suspicious_grade_jump,False
173286,671395.846,3546483.68,863066505_000001,1521294531_000001,863066505,1521294531,footway,footway,,,,,False,False,True,False,-1.0,0.0,89.72132200978014,False,suspicious_grade_jump,False
173322,675013.344,3546166.852,863066521_000001,1353846189_000002,863066521,1353846189,footway,footway,,,,,False,False,True,False,-1.0,0.0,91.8041845053288,False,suspicious_grade_jump,False
173340,678408.104,3547721.986,863066538_000001,863066540_000001,863066538,863066540,footway,steps,,,,,True,False,False,False,1.0,0.0,90.61954632734681,False,suspicious_grade_jump,False
173340,678408.104,3547721.986,863066540_000001,1513870810_000001,863066540,1513870810,steps,footway,,,,,False,True,False,False,0.0,1.0,91.67879090586983,False,suspicious_grade_jump,False
173341,678407.251,3547777.179,863066539_000001,863066541_000001,863066539,863066541,footway,steps,,,,,True,False,False,False,1.0,0.0,87.26416563045638,False,suspicious_grade_jump,False
173341,678407.251,3547777.179,863066539_000001,863066541_000002,863066539,863066541,footway,steps,,,,,True,False,False,False,1.0,0.0,96.09188915102813,False,suspicious_grade_jump,False
173341,678407.251,3547777.179,863066541_000001,1070192087_000001,863066541,1070192087,steps,footway,,,,,False,True,False,False,0.0,1.0,88.86164931725803,False,suspicious_grade_jump,False
173341,678407.251,3547777.179,863066541_000002,1070192087_000001,863066541,1070192087,steps,footway,,,,,False,True,False,False,0.0,1.0,87.78229590125748,False,suspicious_grade_jump,False
173474,669131.564,3547450.88,863304014_000003,1353846214_000005,863304014,1353846214,footway,footway,,,,,False,False,True,False,-1.0,0.0,91.99307726521971,False,suspicious_grade_jump,False
173598,663314.909,3540577.423,863540505_000001,954421777_000001,863540505,954421777,footway,footway,,,,,False,False,True,False,-1.0,0.0,92.08155991763715,False,suspicious_grade_jump,False
174428,683426.648,3560688.207,871590051_000002,943943544_000007,871590051,943943544,unclassified,service,,,,,True,False,False,False,1.0,0.0,91.41006054076173,False,suspicious_grade_jump,False
174428,683426.648,3560688.207,871590051_000002,943943544_000008,871590051,943943544,unclassified,service,,,,,True,False,False,False,1.0,0.0,92.83686478160097,False,suspicious_grade_jump,False
174850,689335.411,3554258.524,875398320_000001,915384661_000022,875398320,915384661,residential,residential,,,,,True,False,False,False,1.0,0.0,83.54985232791675,False,suspicious_grade_jump,False
175282,686383.286,3560643.093,876562212_000001,890956429_000001,876562212,890956429,unclassified,service,,,,,True,False,False,False,1.0,0.0,115.46030537839437,False,suspicious_grade_jump,False
175346,686431.688,3560625.338,876562212_000002,890956430_000019,876562212,890956430,unclassified,service,,,,,True,False,False,False,1.0,0.0,60.6416959831692,False,suspicious_grade_jump,False
176968,689854.429,3561201.257,882701201_p2_000010,882701202_000001,882701201_p2,882701202,unclassified,unclassified,,,,,False,True,False,False,0.0,1.0,90.44216841204084,False,suspicious_grade_jump,False
176968,689854.429,3561201.257,882701201_p2_000011,882701202_000001,882701201_p2,882701202,unclassified,unclassified,,,,,False,True,False,False,0.0,1.0,89.54792369688084,False,suspicious_grade_jump,False
178634,671296.422,3557900.531,883826564_000009,1314426149_000001,883826564,1314426149,tertiary,unclassified,燕春路,,,,False,True,False,False,0.0,1.0,92.50700944476642,False,suspicious_grade_jump,False
178634,671296.422,3557900.531,883826564_000010,1314426149_000001,883826564,1314426149,tertiary,unclassified,燕春路,,,,False,True,False,False,0.0,1.0,87.54661551820357,False,suspicious_grade_jump,False
178714,673807.337,3555944.267,883826600_000001,1313184798_000063,883826600,1313184798,residential,footway,燕尧路,,,,True,False,False,False,1.0,0.0,86.68265484112439,False,suspicious_grade_jump,False
178714,673807.337,3555944.267,883826600_000001,1313293371_000001,883826600,1313293371,residential,footway,燕尧路,,,,True,False,False,False,1.0,0.0,136.42817927097803,False,suspicious_grade_jump,False
178820,677465.278,3554850.136,884063607_000003,884063608_000001,884063607,884063608,footway,footway,,,,,False,True,False,False,0.0,1.0,88.8014466228803,False,suspicious_grade_jump,False
178949,666455.876,3541799.044,884201518_000001,1395424247_000020,884201518,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,180.0,False,suspicious_grade_jump,False
178950,666470.008,3541820.777,884201518_000001,1395424247_000020,884201518,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,180.0,False,suspicious_grade_jump,False
178950,666470.008,3541820.777,884201518_000002,1395424247_000021,884201518,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,180.0,False,suspicious_grade_jump,False
178952,666118.807,3541422.112,884201520_000001,1395424247_000005,884201520,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,180.0,False,suspicious_grade_jump,False
178952,666118.807,3541422.112,884201520_000002,1395424247_000006,884201520,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,179.99999914622634,False,suspicious_grade_jump,False
178953,666137.91,3541440.743,884201520_000002,1395424247_000006,884201520,1395424247,primary,service,雨花西路,,,,False,False,False,False,0.0,1.0,179.99999914622634,False,suspicious_grade_jump,False
181955,674188.054,3558457.354,888789285_000001,1315625586_000001,888789285,1315625586,service,service,,,,,True,False,False,False,1.0,0.0,91.95791157614437,False,suspicious_grade_jump,False
184366,689305.437,3553918.408,915384661_000013,915384663_000001,915384661,915384663,residential,residential,,,,,False,True,False,False,0.0,1.0,84.80946754840107,False,suspicious_grade_jump,False
184366,689305.437,3553918.408,915384661_000014,915384663_000001,915384661,915384663,residential,residential,,,,,False,True,False,False,0.0,1.0,94.78039242745804,False,suspicious_grade_jump,False
184774,685608.877,3558257.874,915384705_000001,915384709_000001,915384705,915384709,footway,steps,,,,,True,False,False,False,1.0,0.0,90.5169627003355,False,suspicious_grade_jump,False
184776,685605.85,3558207.199,915384705_000002,915384707_000001,915384705,915384707,footway,steps,,,,,True,False,False,False,1.0,1.0,90.29217034208234,False,suspicious_grade_jump,False
184778,685579.69,3558208.895,915384707_000001,915384708_000001,915384707,915384708,steps,footway,,,,,False,False,False,False,1.0,0.0,89.65491456076326,False,suspicious_grade_jump,False
184873,673711.57,3552327.884,916706099_000001,916706100_000001,916706099,916706100,pedestrian,steps,,,,,True,False,False,False,0.0,0.0,93.83936790639302,False,suspicious_grade_jump,False
185191,665367.703,3551070.585,916929374_000001,916929375_000001,916929374,916929375,footway,steps,,,,,True,False,False,False,1.0,0.0,106.48702595124915,False,suspicious_grade_jump,False
185192,665394.351,3551096.457,916929374_000001,916929376_000001,916929374,916929376,footway,steps,,,,,True,False,False,False,1.0,0.0,122.17681173176221,False,suspicious_grade_jump,False
191293,687947.562,3546368.754,923849837_000001,923849879_000010,923849837,923849879,unclassified,tertiary,,龙尚路,,,True,False,False,False,1.0,0.0,86.30082963157592,False,suspicious_grade_jump,False
191293,687947.562,3546368.754,923849837_000001,923849879_000011,923849837,923849879,unclassified,tertiary,,龙尚路,,,True,False,False,False,1.0,0.0,93.16902127539032,False,suspicious_grade_jump,False
192003,682622.748,3548132.391,924094794_000003,924094796_000001,924094794,924094796,steps,footway,,,,,False,True,False,False,0.0,1.0,90.87125686794934,False,suspicious_grade_jump,False
192004,682617.048,3548197.436,924094795_000001,924094796_000003,924094795,924094796,steps,footway,,,,,False,True,False,False,0.0,1.0,89.73111179766757,False,suspicious_grade_jump,False
192557,675276.2,3539654.926,925513204_000033,1516636298_000001,925513204,1516636298,unclassified,residential,,卢家桥路,,,False,True,False,False,0.0,1.0,84.21207590976681,False,suspicious_grade_jump,False
194209,685337.833,3548488.24,931420958_000001,931420959_000001,931420958,931420959,footway,steps,,,,,True,False,False,False,1.0,0.0,86.11223670485714,False,suspicious_grade_jump,False
194211,685355.774,3548423.607,931420958_000002,931420960_000001,931420958,931420960,footway,steps,,,,,True,False,False,False,1.0,0.0,88.29059924819813,False,suspicious_grade_jump,False
196120,677572.011,3557933.446,934630158_000006,1315568570_000001,934630158,1315568570,service,service,,,,,False,False,False,False,0.0,-1.0,91.38627405968353,False,suspicious_grade_jump,False
196120,677572.011,3557933.446,934630158_000007,1315568570_000001,934630158,1315568570,service,service,,,,,False,False,False,False,0.0,-1.0,88.66285866949536,False,suspicious_grade_jump,False
196772,676929.16,3557797.322,934630262_000003,1304588567_000003,934630262,1304588567,service,service,,,,,False,False,False,False,0.0,1.0,89.8790676037039,False,suspicious_grade_jump,False
